"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"Astrachan","RU","Tana","UA","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","48.049168","46.349445","ADL3470113","39.413612","47.110001","ADL3471037","274","280","P000","tmcPLm1370b_023a"
"Astrachan","RU","loc01-tmc020328","KZ","somewhere in Central Asia;?mod Atyrau","trd","rt","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","48.049168","46.349445","ADL3470113","51.883331","47.116669","ADL2659226","274","624","P000","tmcPLm1370b_024a"
"Radom","PL","Lublin","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","21.15","51.416668","ADL3299812","22.566668","51.25","ADL3289297","1101","858","P000","tmcPLm1370b_025a"
"Radom","PL","Piotrkow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","21.15","51.416668","ADL3299812","19.683332","51.400002","ADL3296901","1101","1098","P000","tmcPLm1370b_026a"
"Wroclaw","PL","Piotrkow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","17.033333","51.099998","ADL3311992","19.683332","51.400002","ADL3296901","933","1098","P000","tmcPLm1370b_027a"
"Sandomierz","PL","Krakow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","21.75","50.683334","ADL3302177","19.916668","50.083332","ADL3285585","1102","343","P000","tmcPLm1370b_028a"
"Lwow","UA","Przemysl","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1340","1450","QC2","Wojtowicz 1956:261","24","49.833332","ADL4193862","22.783333","49.783333","ADL3298964","557","1100","P000","tmcPLm1370b_029a"
"Rzeszow","PL","Przemysl","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1340","1450","QC2","Wojtowicz 1956:261","22","50.049999","ADL3301938","22.783333","49.783333","ADL3298964","1299","1100","P000","tmcPLm1370b_030a"
"Rzeszow","PL","Tarnow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1340","1450","QC2","Wojtowicz 1956:261","22","50.049999","ADL3301938","20.983334","50.016666","ADL3307616","1299","1300","P000","tmcPLm1370b_031a"
"Bochnia","PL","Tarnow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1340","1450","QC2","Wojtowicz 1956:261","20.433332","49.966667","ADL3269182","20.983334","50.016666","ADL3307616","1080","1300","P000","tmcPLm1370b_032a"
"Wroclaw","PL","Krakow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1340","1450","QC2","Wojtowicz 1956:261","17.033333","51.099998","ADL3311992","19.916668","50.083332","ADL3285585","933","343","P000","tmcPLm1370b_033a"
"Bardyjow","PL","Koszyce","SK","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","21.283333","49.283333","ADL2729425 ","21.25","48.716667","ADL2731949","1291","1091","P000","tmcPLm1370b_034a"
"Wlodzimierz","UA","loc01-tmc020718","UA","Kijow","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1200","1450","QC2","Wojtowicz 1956:261","24.333332","50.849998","ADL4209493","30.516666","50.433334","ADL4193851","705","335","P000","tmcPLm1370b_035a"
