NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
seafrk01-tmc030511,ES,El Ferrol,ES,SW Corunna;SE El Ferrorl;NE sea02-tmc030511,plg,sl,maj,A001,B001,C001,Santiago,d000dd,shp,t000t,1000,1500,QC3,Sumption 2002:178-179,-8.47802541,43.52327765,OWT,-8.233333,43.483334,ADL3837841,1518,1512,P000,tmcFRm1500a_023a
seafrk01-tmc030511,ES,Corunna,ES,SW Corunna;SE El Ferrorl;NE seafrk02-tmc030511,plg,sl,maj,A001,B001,C001,Santiago,d000dd,shp,t000t,1000,1500,QC3,Sumption 2002:178-179,-8.47802541,43.52327765,OWT,-8.383333,43.366669,ADL3843987,1518,390,P000,tmcFRm1500a_024a
seafrk01-tmc030511,ES,seafrk02-tmc030511,FR,SW Corunna;SE El Ferrorl;NE seafrk02-tmc030511; SW seafrk01-tmc030511;SE Talmont; NE Southampton,plg,sl,maj,A001,B001,C001,Santiago,d000dd,shp,t000t,1000,1500,QC3,Sumption 2002:178-179,-8.47802541,43.52327765,OWT,-5.52634234,48.31352545,OWT,1518,1519,P000,tmcFRm1500a_025a
Talmont,FR,seafrk02-tmc030511,FR,SW seafrk01-tmc030511;SE Talmont; NE Southampton,plg,sl,maj,A001,B001,C001,Santiago,d000dd,shp,t000t,1000,1500,QC3,Sumption 2002:178-179,-0.9,45.533333,ADL2039484,-5.52634234,48.31352545,OWT,472,1519,P000,tmcFRm1500a_026a
Southampton,UK,seafrk02-tmc030511,UK,SW seafrk01-tmc030511;SE Talmont; NE Southampton,plg,sl,maj,A001,B001,C001,Santiago,d000dd,shp,t000t,1000,1500,QC3,Sumption 2002:178-179,-1.4,50.900002,ADL4178383,-5.52634234,48.31352545,OWT,1513,1519,P000,tmcFRm1500a_027a
Talmont,FR,Saintes,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,-0.9,45.533333,ADL2039484,-0.633333,45.75,ADL2036347,472,909,P000,tmcFRm1500a_028a
St.Leonard,FR,loc08-tmc030512,FR,Neuvy-Saint-Sepulchre?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,1.483333,45.833332,ADL2033608,1.633333,46.116669,ADL1977683,1505,1535,P000,tmcFRm1500a_029a
Limoges,FR,St. Leonard,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,1.25,45.849998,ADL2014104,1.483333,45.833332,ADL2033608,433,1505,P000,tmcFRm1500a_030a
Perigueux,FR,La Sauve Majeure,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,0.716667,45.183334,ADL2024643,-0.316667,44.766666,ADL2004529,445,1514,P000,tmcFRm1500a_031a
Orthez,FR,La Sauve Majeure,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,-0.766667,43.483334,ADL2023350,-0.316667,44.766666,ADL2004529,1509,1514,P000,tmcFRm1500a_032a
Le Puy,FR,Aubrac,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,3.883333,45.033333,ADL2009730,2.983333,44.616669,ADL1974806,281,298,P000,tmcFRm1500a_033a
Conques,FR,Aubrac,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,2.4,44.599998,ADL1987563,2.983333,44.616669,ADL1974806,285,298,P000,tmcFRm1500a_034a
Conques,FR,Moissac,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,2.4,44.599998,ADL1987563,1.083333,44.099998,ADL2018865,285,437,P000,tmcFRm1500a_035a
Trier,DE,Metz,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,6.633333,49.75,ADL2222781,6.166667,49.133331,ADL2018285,563,435,P000,tmcFRm1500a_036a
Toul,FR,Metz,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,5.9,48.683334,ADL2040680,6.166667,49.133331,ADL2018285,1515,435,P000,tmcFRm1500a_037a
Toul,FR,Langres,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,5.9,48.683334,ADL2040680,5.333333,47.866669,ADL2006045,1515,1516,P000,tmcFRm1500a_038a
Dijon,FR,Langres,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,5.016667,47.316666,ADL1990123,5.333333,47.866669,ADL2006045,1517,1516,P000,tmcFRm1500a_039a
Dijon,FR,Lyon,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,5.016667,47.316666,ADL1990123,4.85,45.75,ADL2015434,1517,434,P000,tmcFRm1500a_040a
Avignon,FR,Lyon,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,4.816667,43.950001,ADL1975447,4.85,45.75,ADL2015434,404,434,P000,tmcFRm1500a_041a
Avignon,FR,Arles,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,4.816667,43.950001,ADL1975447,4.633333,43.666668,ADL1974174,404,403,P000,tmcFRm1500a_042a
Saint-Gilles,FR,Arles,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,4.433333,43.683334,ADL2032725,4.633333,43.666668,ADL1974174,463,403,P000,tmcFRm1500a_043a
loc04-tmc030512,FR,Toulouse,FR,Auch?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,0.583333,43.650002,ADL1974846,1.433333,43.599998,ADL2040676,402,474,P000,tmcFRm1500a_044a
loc04-tmc030512,FR,Oloron,FR,Auch?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,0.583333,43.650002,ADL1974846,-0.6,43.200001,ADL2022964,402,442,P000,tmcFRm1500a_045a
Somport Pass,FR,Oloron,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,-0.516667,42.799999,ADL3860609,-0.6,43.200001,ADL2022964,365,442,P000,tmcFRm1500a_046a
Somport Pass,FR,Jaca,ES,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,-0.516667,42.799999,ADL3860609,-0.55,42.566666,ADL3843282,365,392,P000,tmcFRm1500a_047a
Puente la Reina,ES,Jaca,ES/FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,-1.816667,42.666668,ADL3855085,-0.55,42.566666,ADL3843282,363,392,P000,tmcFRm1500a_048a
Santiago,ES,Corunna,ES,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,-8.55,42.883331,ADL3859484,-8.383333,43.366669,ADL3843987,295,390,P000,tmcFRm1500a_049a
Limoges,FR,Perigueux,FR,nkn,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,1.25,45.849998,ADL2014104,0.716667,45.183334,ADL2024643,433,445,P000,tmcFRm1500a_050a
Vezelay,FR,loc02-tmc030512,FR,Nevers?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,3.733333,47.466667,ADL2043577,3.166667,46.983334,ADL2022009,477,1523,P000,tmcFRm1500a_051a
loc06-tmc030512 ,FR,loc02-tmc030512,FR,Neuvy-Saint-Sepulchre?; Nevers?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,1.816667,46.599998,ADL2021989,3.166667,46.983334,ADL2022009,441,1523,P000,tmcFRm1500a_052a
loc06-tmc030512 ,FR,loc05-tmc030512,FR,Neuvy-Saint-Sepulchre?; La Souterraine,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,1.816667,46.599998,ADL2021989,1.483333,46.233334,ADL2004619,441,464,P000,tmcFRm1500a_052a
loc08-tmc030512,FR,loc05-tmc030512,FR,Benevent?; La Souterraine?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,1.633333,46.116669,ADL1977683,1.483333,46.233334,ADL2004619,1535,464,P000,tmcFRm1500a_053a
loc01-tmc030512 ,FR,Moissac,FR,Condom?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,0.366667,43.966667,ADL1987491,1.083333,44.099998,ADL2018865,419,437,P000,tmcFRm1500a_054a
loc01-tmc030512,FR,Orthez,FR,Condom?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,0.366667,43.966667,ADL1987491,-0.766667,43.483334,ADL2023350,419,1509,P000,tmcFRm1500a_055a
Saint-Gilles,FR,loc07-tmc030512,FR,Saint-Guilhem?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,4.433333,43.683334,ADL2032725,3.55,43.733334,ADL2032787,463,1507,P000,tmcFRm1500a_056a
loc07-tmc030512,FR,Toulouse,FR,Saint-Guilhem-le-Desert?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,3.55,43.733334,ADL2032787,1.433333,43.599998,ADL2040676,1507,474,P000,tmcFRm1500a_057a
loc08-tmc030512,FR,loc05-tmc030512,FR,Benevent?; La Souterraine?,plg,cd,maj,A001,B001,C001,Santiago,d000dd,wlk,t000t,1000,1500,QC3,Sumption 2002:178-179,1.633333,46.116669,ADL1977683,1.483333,46.233334,ADL2004619,1535,464,P000,tmcFRm1500a_058a
