NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
Landshut,DE,Muhldorf,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.15,48.5333,www.fallingrain.com,12.5333,48.25,www.fallingrain.com,2876,2877,P000,tmcDEm1500_021a
Muhldorf,DE,Rosenheim,DE,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.5333,48.25,www.fallingrain.com,12.1333,47.85,www.fallingrain.com,2877,2878,P000,tmcDEm1500_022a
Rosenheim,DE,Kufstein,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.1333,47.85,www.fallingrain.com,12.1667,47.5833,www.fallingrain.com,2878,2879,P000,tmcDEm1500_023a
Kufstein,AT,Rattenberg,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),12.1667,47.5833,www.fallingrain.com,11.9,47.4333,www.fallingrain.com,2879,2880,P000,tmcDEm1500_024a
Rattenberg,AT,Jenbach,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.9,47.4333,www.fallingrain.com,11.7833,47.4,www.fallingrain.com,2880,2881,P000,tmcDEm1500_025a
Jenbach,AT,Innsbruck,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.7833,47.4,www.fallingrain.com,11.4,47.2667,www.fallingrain.com,2881,2822,P000,tmcDEm1500_026a
Innsbruck,AT,Matrei,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.4,47.2667,www.fallingrain.com,11.45,47.1333,www.fallingrain.com,2822,2882,P000,tmcDEm1500_027a
Innsbruck,AT,Matrei,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.45,47.1333,www.fallingrain.com,11.45,47.1333,www.fallingrain.com,2882,2882,P000,tmcDEm1500_028a
Matrei,AT,Steinach,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.45,47.1333,www.fallingrain.com,11.4667,47.0833,www.fallingrain.com,2882,2883,P000,tmcDEm1500_029a
Steinach,AT,Brenner,AT,nkn,plg,rd,maj,A001,B001,C001,nkn,d000dd,nkn,t000t,1470,1530,QC3,Etzlaub 1500 (in Spufford 2002:2),11.4667,47.0833,www.fallingrain.com,11.5,47,ADL1213837,2883,318,P000,tmcDEm1500_030a
