"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"Chelmno","PL","Torun","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","18.433332","53.349998","ADL3271717","18.6","53.033333","ADL3307978","1085","860","P000","tmcPLm1370_011a"
"Czersk","PL","Warszawa","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","21.233334","51.950001","ADL3273329","21","52.25","ADL3309345","1086","1105","P000","tmcPLm1370_012a"
"Czersk","PL","frk01-tmc020119","PL","mod Kazimierz","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","21.233334","51.950001","ADL3273329","21.950001","51.316666","ADL3282318","1086","1089","P000","tmcPLm1370_013a"
"Dobrzyn","PL","Plock","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.333332","52.650002","ADL3274696","19.700001","52.549999","ADL3297216","1087","1099","P000","tmcPLm1370_014a"
"Dobrzyn","PL","Torun","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.333332","52.650002","ADL3274696","18.6","53.033333","ADL3307978","1087","860","P000","tmcPLm1370_015a"
"Frankfurt","DE","Poznan","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","14.55","52.349998","ADL 2118778","16.966667","52.416668","ADL3298580","1088","1029","P000","tmcPLm1370_016a"
"Goerlitz","DE","Legnica","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","15","51.166668","ADL2125340","16.200001","51.200001","ADL3287821","1090","1093","P000","tmcPLm1370_017a"
"Halicz","UA","Lwow","UA","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","24.733334","49.116669","ADL4187705","24","49.833332","ADL4193862","614","557","P000","tmcPLm1370_018a"
"Halicz","UA","Suczawa","RO","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","24.733334","49.116669","ADL4187705","26.3","47.617","TGN7009125 ","614","486","P000","tmcPLm1370_019a"
"Jaroslaw","PL","Przemysl","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","22.683332","50.016666","ADL3280181","22.783333","49.783333","ADL3298964","848","1100","P000","tmcPLm1370_020a"
"Jaroslaw","PL","Sandomierz","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","22.683332","50.016666","ADL3280181","21.75","50.683334","ADL3302177","848","1102","P000","tmcPLm1370_021a"
"Kamieniec Podolski","UA","Trembowla","UA","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","26.566668","48.666668","ADL4189990","25.716667","49.299999","ADL4206739","859","864","P000","tmcPLm1370_022a"
"Klodzko","PL","Praga","CZ","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","16.65","50.433334","ADL3282982","14.466667","50.083332","ADL1914211","1028","353","P000","tmcPLm1370_023a"
"Klodzko","PL","Wroclaw","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","16.65","50.433334","ADL3282982","17.033333","51.099998","ADL3311992","1028","933","P000","tmcPLm1370_024a"
"Koszyce","SK","Nowy Sacz","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","21.25","48.716667","ADL2731949","20.716667","49.633331","ADL3294070","1091","1095","P000","tmcPLm1370_025a"
"Krakow","PL","Olkusz","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.916668","50.083332","ADL3285585","19.566668","50.283333","ADL3294677","343","1096","P000","tmcPLm1370_026a"
"Krakow","PL","Piotrkow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.916668","50.083332","ADL3285585","19.683332","51.400002","ADL3296901","343","1098","P000","tmcPLm1370_027a"
"Krakow","PL","Wieliczka","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.916668","50.083332","ADL3285585","20.066668","49.983334","ADL3309888","343","1106","P000","tmcPLm1370_028a"
"Krakow","PL","Wislica","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.916668","50.083332","ADL3285585","20.683332","50.349998","ADL3310622","343","359","P000","tmcPLm1370_029a"
"Leczyca","PL","Piotrkow","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.216667","52.066666","ADL3287769","19.683332","51.400002","ADL3296901","1092","1098","P000","tmcPLm1370_030a"
"Leczyca","PL","Poznan","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.216667","52.066666","ADL3287769","16.966667","52.416668","ADL3298580","1092","1029","P000","tmcPLm1370_031a"
"Leczyca","PL","Radom","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.216667","52.066666","ADL3287769","21.15","51.416668","ADL3299812","1092","1101","P000","tmcPLm1370_032a"
"Legnica","PL","Wroclaw","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","16.200001","51.200001","ADL3287821","17.033333","51.099998","ADL3311992","1093","933","P000","tmcPLm1370_033a"
"Lublin","PL","frk01-tmc020119","PL","mod Kazimierz","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","22.566668","51.25","ADL3289297","21.950001","51.316666","ADL3282318","858","1089","P000","tmcPLm1370_034a"
"Luck","UA","Wlodzimierz","UA","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","25.333332","50.75","ADL4194812","24.333332","50.849998","ADL4209493","1094","705","P000","tmcPLm1370_035a"
"Lwow","UA","Przemysl","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","24","49.833332","ADL4193862","22.783333","49.783333","ADL3298964","557","1100","P000","tmcPLm1370_036a"
"Lwow","UA","Trembowla","UA","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","24","49.833332","ADL4193862","25.716667","49.299999","ADL4206739","557","864","P000","tmcPLm1370_037a"
"Opole","PL","Wroclaw","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","17.950001","50.666668","ADL3294918","17.033333","51.099998","ADL3311992","1097","933","P000","tmcPLm1370_038a"
"Plock","PL","Zakroczym","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","19.700001","52.549999","ADL3297216","20.633333","52.433334","ADL3313158","1099","1107","P000","tmcPLm1370_039a"
"Radom","PL","Sandomierz","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","21.15","51.416668","ADL3299812","21.75","50.683334","ADL3302177","1101","1102","P000","tmcPLm1370_040a"
"Radom","PL","frk01-tmc020119","PL","mod Kazimierz","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","21.15","51.416668","ADL3299812","21.950001","51.316666","ADL3282318","1101","1089","P000","tmcPLm1370_0411a"
"Sandomierz","PL","Wislica","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","21.75","50.683334","ADL3302177","20.683332","50.349998","ADL3310622","1102","359","P000","tmcPLm1370_042a"
"Warszawa","PL","Zakroczym","PL","nkn","trd","rd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1350","1390","QC2","Rutkowski 1980a","21","52.25","ADL3309345","20.633333","52.433334","ADL3313158","1105","1107","P000","tmcPLm1370_043a"
