NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
Joannina,GR,frk03-tmc050503,GR,?Kalpakion,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,20.8508,39.6675,www.fallingrain.com,20.6239,39.8878,www.fallingrain.com,2476,2475,P000,tmcTRm1300_036a
frk03-tmc050503,GR,frk02-tmc050503,GR,?Kalpakion;?Kozani,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,20.6239,39.8878,www.fallingrain.com,21.7864,40.3011,www.fallingrain.com,2475,2478,P000,tmcTRm1300_037a
frk03-tmc050503,GR,Ergiri,AL,?Kalpakion,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,20.6239,39.8878,www.fallingrain.com,20.1389,40.0758,www.fallingrain.com,2475,2482,P000,tmcTRm1300_038a
Ergiri,AL,Avlonya,AL,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,20.1389,40.0758,www.fallingrain.com,19.4897,40.4667,www.fallingrain.com,2482,2481,P000,tmcTRm1300_039a
Ohrida,MK,Dibra,MK ,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,20.799999,41.116669,ADL2811076,20.5275,41.525,www.fallingrain.com,944,2484,P000,tmcTRm1300_040a
Dibra,MK,Scutari,AL ,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,20.5275,41.525,www.fallingrain.com,19.5131,42.0675,www.fallingrain.com,2484,2485,P000,tmcTRm1300_041a
Scutari,AL,Prizren,CS,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,19.5131,42.0675,www.fallingrain.com,20.7397,42.2139,www.fallingrain.com,2485,2487,P000,tmcTRm1300_042a
Prizren,CS,Skopje,MK,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,20.7397,42.2139,www.fallingrain.com,21.467,42,TGN7015643,2487,922,P000,tmcTRm1300_043a
Skopje,MK,Dibra,MK,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,21.467,42,TGN7015643,20.5275,41.525,www.fallingrain.com,922,2484,P000,tmcTRm1300_044a
frk04-tmc050503,BG,Silistra,BG,?Provadiya,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,27.4333,43.1833,www.fallingrain.com,27.283,44.1,TGN7010656,2469,968,P000,tmcTRm1300_045a
Silistra,BG,Oltenita,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,27.283,44.1,TGN7010656,26.6333,44.0833,www.fallingrain.com,968,2497,P003,tmcTRm1300_046a
Oltenita,RO,Bucharest,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,26.6333,44.0833,www.fallingrain.com,26.1,44.4333,www.fallingrain.com,2497,2489,P003,tmcTRm1300_047a
Bucharest,RO,Tergovishte,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,26.1,44.4333,www.fallingrain.com,25.45,44.9333,www.fallingrain.com,2489,2491,P000,tmcTRm1300_048a
Tergovishte,RO,Brashov,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,25.45,44.9333,www.fallingrain.com,25.5833,45.6333,www.fallingrain.com,2491,2492,P000,tmcTRm1300_049a
Brashov,RO,Sibiu,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,25.5833,45.6333,www.fallingrain.com,24.15,45.8,www.fallingrain.com,2492,490,P000,tmcTRm1300_050a
Lwow,UA,loc01-tmc050503,UA,?Kolomyja,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,24,49.833332,ADL4193862,25.040277,48.530556,ADL4191693,557,1322,P001,tmcTRm1300_051a
loc02-tmc050503,UA,Suceava,RO,?Czerniowce,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,25.933332,48.299999,ADL4185835,26.3,47.617,TGN7009125 ,1347,486,P001,tmcTRm1300_052a
Suceava,RO,Jassy,RO,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,26.3,47.617,TGN7009125 ,27.6,47.166668,ADL3395645,486,1352,P001,tmcTRm1300_053a
loc03-tmc050503,RO,frk05-tmc050503,MD,?Cecora;?Hincesti,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,27.7833,47.1333,www.fallingrain.com,28.5936,46.8258,www.fallingrain.com,2495,2494,P001,tmcTRm1300_054a
frk05-tmc050503,MD,Isaccea,RO,?Hincesti,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,28.5936,46.8258,www.fallingrain.com,28.4667,45.2667,www.fallingrain.com,2494,2466,P000,tmcTRm1300_055a
frk05-tmc050503,MD,Akkerman,UA,?Hincesti,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,28.5936,46.8258,www.fallingrain.com,30.35,46.200001,ADL4184271,2494,684,P001,tmcTRm1300_056a
Akkerman,UA,Kilia,UA,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,30.35,46.200001,ADL4184271,29.2667,45.45,www.fallingrain.com,684,2496,P000,tmcTRm1300_057a
Kilia,UA,Isaccea,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,29.2667,45.45,www.fallingrain.com,28.4667,45.2667,www.fallingrain.com,2496,2466,P000,tmcTRm1300_058a
Akkerman,UA,loc11-tmc050503,UA,?Mykolayiv,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,30.35,46.200001,ADL4184271,32,46.9667,www.fallingrain.com,684,2519,P000,tmcTRm1300_059a
Ozu,UA,Or-kapi,UA,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,32.599998,46.633331, ADL4190560,33.700001,46.166668,ADL4200098 ,560,1292,P000,tmcTRm1300_060a
Or-kapi,UA,Bahcesaray,UA,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,33.700001,46.166668,ADL4200098 ,33.8667,44.75,www.fallingrain.com,1292,2488,P000,tmcTRm1300_061a
Bahcesaray,UA,Caffa,UA,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,33.8667,44.75,www.fallingrain.com,35.383331,45.033333,ADL4187557,2488,241,P000,tmcTRm1300_062a
Or-kapi,UA,loc16-tmc050503,UA,?Mariupol,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,33.700001,46.166668,ADL4200098 ,37.55,47.1,www.fallingrain.com,1292,2525,P000,tmcTRm1300_063a
Azov,RU,loc09-tmc050503,RU,?Astrakhan,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,39.413612,47.110001,ADL3471037,48.049168,46.349445,ADL3470113,280,274,P000,tmcTRm1300_064a
loc01-tmc050503,UA,loc02-tmc050503,UA,?Kolomyja;?Czerniowce,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,25.040277,48.530556,ADL4191693,25.933332,48.299999,ADL4185835,1322,1347,P001,tmcTRm1300_065a
loc05-tmc050503,GR,loc06-tmc050503,GR,?Suflion;?Ferai,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,26.2994,41.1919,www.fallingrain.com,26.17,40.8956,www.fallingrain.com,2471,2477,P000,tmcTRm1300_066a
Jassy,RO,loc03-tmc050503,RO,?Cecora,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,27.6,47.166668,ADL3395645,27.7833,47.1333,www.fallingrain.com,1352,2495,P001,tmcTRm1300_067a
Essek,HR,Pecs,HU,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,18.6939,45.5511,www.fallingrain.com,18.2333,46.0833,www.fallingrain.com,2460,2518,P000,tmcTRm1300_068a
Pecs,HU,Kanizsa,HU,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,18.2333,46.0833,www.fallingrain.com,16.9717,46.5142,www.fallingrain.com,2518,2517,P000,tmcTRm1300_069a
Edirne,TR,Trnovo,BG,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,26.566668,41.666668,ADL4079837,25.6556,43.0858,www.fallingrain.com,900,2516,P000,tmcTRm1300_070a
Trnovo,BG,Giurgiu,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,25.6556,43.0858,www.fallingrain.com,25.9667,43.8833,www.fallingrain.com,2516,2490,P004,tmcTRm1300_071a
Giurgiu,RO,Tergovishte,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,25.9667,43.8833,www.fallingrain.com,25.45,44.9333,www.fallingrain.com,2490,2491,P004,tmcTRm1300_072a
Brashov,RO,Koloszvar,RO,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,25.5833,45.6333,www.fallingrain.com,23.6,46.7667,www.fallingrain.com,2492,2512,P000,tmcTRm1300_073a
Koloszvar,RO,loc10-tmc050503,RO,?Satu Mare,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,23.6,46.7667,www.fallingrain.com,22.8833,47.8,www.fallingrain.com,2512,2513,P000,tmcTRm1300_074a
Sarajevo,BA,Mostar,BA,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,18.383,43.85,TGN7015438,17.8081,43.3433,www.fallingrain.com,971,2167,P000,tmcTRm1300_075a
Sarajevo,BA,Split,HR,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,18.383,43.85,TGN7015438,16.467,43.517,TGN7015546,971,917,P000,tmcTRm1300_076a
Ohrida,MK,Elbasan,AL,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,20.799999,41.116669,ADL2811076,20.083332,41.099998,ADL1082688,944,943,P000,tmcTRm1300_077a
Elbasan,AL,Durazzo,AL,nkn,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,20.083332,41.099998,ADL1082688,19.433332,41.316666,ADL1082653,943,51,P002,tmcTRm1300_078a
Avlonya,AL,Ohrida,MK,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik & Quartet 1997:220-221,19.4897,40.4667,www.fallingrain.com,20.799999,41.116669,ADL2811076,2481,944,P000,tmcTRm1300_079a
loc11-tmc050503,UA,Ozu,UA,?Mykolayiv,trd,cd,min,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,32,46.9667,www.fallingrain.com,32.599998,46.633331, ADL4190560,2519,560,P000,tmcTRm1300_080a
Istanbul,TR,loc19-tmc050503,TR,?Gebze,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,28.966667,41.016666,ADL4087473,29.4306,40.7978,www.fallingrain.com,71,2149,P000,tmcTRm1300_081a
Izmit,TR,Bolu,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,29.917,40.783,TGN,31.6061,40.7358,www.fallingrain.com,74,2502,P000,tmcTRm1300_082a
Bolu,TR,frk06-tmc050503,TR,?Hacihamza,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1300,1600,QC4,Inalcik 2000:map,31.6061,40.7358,www.fallingrain.com,34.4667,41.0833,www.fallingrain.com,2502,2521,P000,tmcTRm1300_084a
