NODE1,COUNTRY1,NODE2,COUNTRY2,DETAIL,USES,TYPE,ROLE,GOODS1,GOODS2,GOODS3,DIR,DIST,TRAVMODE,TRAVTIME,EARLYDATE,LATEDATE,DATAQLTY,SRC,LONG1,LAT1,COORDSRC1,LONG2,LAT2,COORDSRC2,NODEID1,NODEID2,PROBL,DATAID
Sakarya,TR,Bolu,TR,nkn,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,30.4033,40.7806,www.fallingrain.com,31.6061,40.7358,www.fallingrain.com,2553,2502,P000,tmcTRm1200a_021a
loc09-tmc050521,TR,loc10-tmc050521,TR,?Gemlik; ?Orhangazi,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,29.1567,40.4331,www.fallingrain.com,29.3089,40.4892,www.fallingrain.com,2561,2599,P000,tmcTRm1200a_022a
loc12-tmc050521,TR,loc13-tmc050521,TR,?Karamursel;?Golcuk,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,29.615,40.6892,www.fallingrain.com,29.8286,40.7167,www.fallingrain.com,2596,2602,P000,tmcTRm1200a_023a
Bolu,TR,frk01-tmc050521,TR,?Yenicaga,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.6061,40.7358,www.fallingrain.com,32.0203,40.7606,www.fallingrain.com,2502,2605,P000,tmcTRm1200a_024a
frk01-tmc050521,TR,loc17-tmc050521,TR,?Yenicaga;?Devrek,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,32.0203,40.7606,www.fallingrain.com,31.9558,41.2192,www.fallingrain.com,2605,2606,P000,tmcTRm1200a_025a
loc17-tmc050521,TR,loc18-tmc050521,TR,?Devrek;?Safranbolu,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,31.9558,41.2192,www.fallingrain.com,32.6942,41.2508,www.fallingrain.com,2606,2034,P000,tmcTRm1200a_026a
loc18-tmc050521,TR,Kastamonu,TR,?Safranbolu,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,32.6942,41.2508,www.fallingrain.com,33.7711,41.3722,www.fallingrain.com,2034,2506,P000,tmcTRm1200a_027a
Kastamonu,TR,loc19-tmc050521,TR,?Safranbolu;?Taskopru,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,33.7711,41.3722,www.fallingrain.com,34.2147,41.5139,www.fallingrain.com,2506,2607,P000,tmcTRm1200a_028a
loc19-tmc050521,TR,loc20-tmc050521,TR,?Taskopru;?Hanonu,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,34.2147,41.5139,www.fallingrain.com,34.4667,41.6333,www.fallingrain.com,2607,2608,P000,tmcTRm1200a_029a
loc20-tmc050521,TR,frk02-tmc050521,TR,?Hanonu;?Boyabat,trd,cd,maj,A000,B000,C000,nkn,d000dd,nkn,t000t,1200,1400,QC3,Anonymous-5. n.d.,34.4667,41.6333,www.fallingrain.com,34.7667,41.4689,www.fallingrain.com,2608,2595,P000,tmcTRm1200a_030a
