"NODE1","COUNTRY1","NODE2","COUNTRY2","DETAIL","USES","TYPE","ROLE","GOODS1","GOODS2","GOODS3","DIR","DIST","TRAVMODE","TRAVTIME","EARLYDATE","LATEDATE","DATAQLTY","SRC","LONG1","LAT1","COORDSRC1","LONG2","LAT2","COORDSRC2","NODEID1","NODEID2","PROBL","DATAID"
"Linz","AT","Vienna","AT","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","14.3","48.299999","ADL1223296","16.366667","48.200001","ADL1234868","344","1476","P000","tmcZCEm1500_022a"
"frk02-tmc050615","DE","Augsburg","DE","?Mering","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.9833","48.2667","www.fallingrain.com","10.8833","48.3667","www.fallingrain.com","2807","2795","P000","tmcZCEm1500_023a"
"Salzburg","AT","frk02-tmc050615","DE","?Mering","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","13.033333","47.799999","ADL1229120","10.9833","48.2667","www.fallingrain.com","320","2807","P000","tmcZCEm1500_024a"
"Venice","IT","frk03-tmc050615","AT","?Villach","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","12.326667","45.43861","ADL 2520567","13.8558","46.6103","www.fallingrain.com","323","2823","P000","tmcZCEm1500_025a"
"frk03-tmc050615","AT","frk04-tmc050615","AT","?Villach; ?Bruck","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","13.8558","46.6103","www.fallingrain.com","15.2833","47.4167","www.fallingrain.com","2823","2827","P000","tmcZCEm1500_026a"
"frk04-tmc050615","AT","Vienna","AT","?Bruck","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","15.2833","47.4167","www.fallingrain.com","16.366667","48.200001","ADL1234868","2827","1476","P000","tmcZCEm1500_027a"
"frk03-tmc050615","AT","Salzburg","AT","?Villach","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","13.8558","46.6103","www.fallingrain.com","13.033333","47.799999","ADL1229120","2823","320","P000","tmcZCEm1500_028a"
"Linz","AT","Prague","CZ","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","14.3","48.299999","ADL1223296","14.466667","50.083332","ADL1914211","344","353","P000","tmcZCEm1500_029a"
"Augsburg","DE","Nuremberg","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","10.8833","48.3667","www.fallingrain.com","11.083333","49.450001","ADL2182159","2795","1448","P000","tmcZCEm1500_030a"
"Nuremberg","DE","Frankfurt","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.083333","49.450001","ADL2182159","8.683333","50.116669","ADL2118754","1448","564","P000","tmcZCEm1500_031a"
"Frankfurt","DE","Cologne","DE","nkn","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","8.683333","50.116669","ADL2118754","6.95","50.933334","ADL2157469","564","411","P000","tmcZCEm1500_032a"
"Nuremberg","DE","frk05-tmc050615","CZ","?Pilsen","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","11.083333","49.450001","ADL2182159","13.366667","49.75","ADL1913746","1448","856","P000","tmcZCEm1500_033a"
"frk05-tmc050615","CZ","Prague","CZ","?Pilsen","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","13.366667","49.75","ADL1913746","14.466667","50.083332","ADL1914211","856","353","P000","tmcZCEm1500_034a"
"frk05-tmc050615","CZ","Regensburg","DE","?Pilsen","trd","cd","maj","A000","B000","C000","nkn","d000dd","nkn","t000t","1490","1510","QC3","Davies & Moorhouse 2003:510","13.366667","49.75","ADL1913746","12.1","49.016666","ADL2194357","856","339","P000","tmcZCEm1500_035a"
